-2.0 -0.5 0.3245641699182121
-1.95011282181757 -0.5033570005949484 0.3119088637755791
-1.900549117509631 -0.509947843885088 0.2973824620213559
-1.8513554831985117 -0.5188913523277444 0.281829285562594
-1.802595812856022 -0.5299590778434824 0.2664137883486671
-1.7544838955163706 -0.5435694933368669 0.25238471332641815
-1.7076319307743646 -0.5610306903122697 0.24076937012740887
-1.6638724023669205 -0.5852196066492635 0.2319426838844112
-1.6286659813277273 -0.6207232391058314 0.2249899590799821
-1.6089657294710216 -0.6666786531153076 0.21801101575154455
-1.5971363528735953 -0.7152591620599066 0.21013095522126451
-1.586231241401765 -0.7640554584745625 0.2012106559797371
-1.5747546445735707 -0.8127205149858117 0.19140357158408727
-1.5623339660262943 -0.8611532182391427 0.1811114490445605
-1.5487333664105072 -0.9092679113181913 0.1709473875216912
-1.5335781310544545 -0.9569157742430136 0.16166724766443555
-1.5160817033366374 -1.0037545937959784 0.15406746034833066
-1.494325079806968 -1.048772915983597 0.14882664446579366
-1.4625806980796061 -1.0874031402742679 0.14609376036035845
-1.4127127208531898 -1.0910342347849655 0.14412647953371815
-1.3627326116372558 -1.0896240281464542 0.14208933515251454
-1.31297835163168 -1.0945751503725318 0.13948300183616721
-1.2630547983667633 -1.0918113071416278 0.13594423598828287
-1.2130550017832615 -1.0916686831308327 0.1313359032752719
-1.163210212290274 -1.0877320652423683 0.12572481016775688
-1.1136312061032674 -1.081257333934526 0.1193529644717364
-1.06462359784128 -1.0713450015934682 0.11255332360962941
-1.0166135859947354 -1.0573793736987167 0.10565662327481935
-0.9701137545120514 -1.0390009713720185 9.891833696945991e-2
-0.9255262680542194 -1.016374525531528 9.249861903962309e-2
-0.8829137959154271 -0.9902177440356971 8.648906831238543e-2
-0.8420307540980195 -0.9614327324540405 8.094610714950451e-2
-0.8026015555427733 -0.9306863781776231 7.590752068454511e-2
-0.764483218537853 -0.8983291164891039 7.13955409919558e-2
-0.7276340640625301 -0.864533557395433 6.741307687474812e-2
-0.6920628612527121 -0.8293954081746389 6.393760894481103e-2
-0.6577889902214111 -0.7929907139096165 6.091694578847074e-2
-0.6248010613594814 -0.7554168326967278 5.8270102851033866e-2
-0.5930291786997296 -0.7168092237024509 5.589481937957461e-2
-0.5623229891104198 -0.6773487381389741 5.368101585315312e-2
-0.5324520746865425 -0.6372522486232896 5.1527175530094546e-2
-0.5030922653067593 -0.5967800162511706 4.935512018743049e-2
-0.4738450751574918 -0.5562263250705569 4.711832899916831e-2
-0.4442123609664174 -0.5159534775219902 4.480014415828954e-2
-0.41366040173057894 -0.47637346000239245 4.240080429302411e-2
-0.3816594700670594 -0.4379554906043783 3.991662413045175e-2
-0.3478725754140764 -0.40109839156351196 3.732100494570971e-2
-0.312291426286665 -0.3659703140930196 3.456064106625095e-2
-0.27526988912871647 -0.33236368102062397 3.157352813866622e-2
-0.2373593433463694 -0.2997632129490676 2.8318880859625504e-2
-0.19914596368455761 -0.26751825032198073 2.480085519357884e-2
-0.16118936369373535 -0.234971414575065 2.1074463362040274e-2
-0.12403091951850695 -0.20151622026272492 1.7232750850809116e-2
-8.820602568120375e-2 -0.1666367566552387 1.3381656153939235e-2
-5.421315296606633e-2 -0.12996954235455221 9.613163215573624e-3
-2.241562187860173e-2 -9.138305486551375e-2 5.988341775110781e-3
7.08701556879332e-3 -5.101482003108528e-2 2.5369171920370135e-3
3.4501282536555475e-2 -9.200253590426526e-3 -7.302182831893899e-4
6.022289358399363e-2 3.3676298569516414e-2 -3.805702076555302e-3
8.466358734208884e-2 7.729570352445597e-2 -6.67516813164297e-3
0.10816212198183765 0.12142980450979979 -9.313714994394012e-3
0.1309880531429466 0.16591549734051014 -1.1688834382429934e-2
0.15338618442994803 0.21061811152413756 -1.3768246463918138e-2
0.17564431428306507 0.2553905992307837 -1.5530709333786981e-2
0.19820627457332224 0.30001075104429575 -1.6978036937105107e-2
0.2218833742795916 0.34404931311777154 -1.8147718812041e-2
0.24820397871619848 0.3865607913570856 -1.9129088844673355e-2
0.2795206373246998 0.4255385657111785 -2.009268635165245e-2
0.3173105436145866 0.4582788006309461 -2.132797814076027e-2
0.3599688606242256 0.4843607482174502 -2.321069040184211e-2
0.40509779891651276 0.5058869863609564 -2.6078599893972453e-2
0.4513932370722554 0.5247743473721673 -3.0136562787587234e-2
0.49828275465504673 0.5421344493549641 -3.542291089287861e-2
0.5454951819028024 0.5585961234306885 -4.180789855051146e-2
0.592874589294333 0.5745708458141097 -4.901061244092494e-2
0.6403002139617776 0.5904078317932242 -5.663038805728398e-2
0.6876375817104158 0.6065067017731387 -6.419067079540995e-2
0.7346812875617835 0.6234445215788276 -7.119419270572587e-2
0.7810373611318466 0.6421825695872754 -7.719083635769802e-2
0.8258016496440981 0.664457184600602 -8.186595311737865e-2
0.8665804962718479 0.6933896174003245 -8.516342296285982e-2
0.8973238171786235 0.7328211811484566 -8.737295487288373e-2
0.9119295640112759 0.7806403421559488 -8.876021591938879e-2
0.9170346745655906 0.8303790378186642 -8.92105744650342e-2
0.8768345066897296 0.8006477999912109 -8.853204200531647e-2
0.9228052431102797 0.8203122703108588 -8.918225963519956e-2
0.8792129645118363 0.8448013137098095 -8.87745634584271e-2
0.9285989650315476 0.836989594778161 -8.912898558989873e-2
0.88305774488479 0.8163498935316662 -8.882645618379573e-2
